id,title,description,genre,cast,director,homepage,url,vote_average,year,poster_url,combined,rating,popularity
259693,The Conjuring 2,Lorraine and Ed Warren travel to north London to help a single mother raising four children alone in a house plagued by malicious spirits.,['Horror'],"['Patrick Wilson', 'Vera Farmiga', 'Madison Wolfe']",James Wan,http://www.warnerbros.com/conjuring-2,http://www.warnerbros.com/conjuring-2,7.0,2016.0,https://image.tmdb.org/t/p/w500/zEqyD0SBt6HL7W9JQoWwtd5Do1T.jpg,"['Horror'] Lorraine and Ed Warren travel to north London to help a single mother raising four children alone in a house plagued by malicious spirits. James Wan ['Patrick Wilson', 'Vera Farmiga', 'Madison Wolfe']",7.291,21
37799,The Social Network,"On a fall night in 2003, Harvard undergrad and computer programming genius Mark Zuckerberg sits down at his computer and heatedly begins working on a new idea. In a fury of blogging and programming, what begins in his dorm room as a small site among friends soon becomes a global social network and a revolution in communication. A mere six years and 500 million friends later, Mark Zuckerberg is the youngest billionaire in history... but for this entrepreneur, success leads to both personal and legal complications.",['Drama'],"['Jesse Eisenberg', 'Andrew Garfield', 'Justin Timberlake']",David Fincher,http://www.thesocialnetwork-movie.com/,http://www.thesocialnetwork-movie.com/,7.1,2010.0,https://image.tmdb.org/t/p/w500/n0ybibhJtQ5icDqTp8eRytcIHJx.jpg,"['Drama'] On a fall night in 2003, Harvard undergrad and computer programming genius Mark Zuckerberg sits down at his computer and heatedly begins working on a new idea. In a fury of blogging and programming, what begins in his dorm room as a small site among friends soon becomes a global social network and a revolution in communication. A mere six years and 500 million friends later, Mark Zuckerberg is the youngest billionaire in history... but for this entrepreneur, success leads to both personal and legal complications. David Fincher ['Jesse Eisenberg', 'Andrew Garfield', 'Justin Timberlake']",7.369,36
10184,He's Just Not That Into You,"Remember that really cute guy who said he'd call â€“ and didn't? Maybe he lost your number. Maybe he's in the hospital. Maybe he's awed by your beauty, brains or success. Or maybe... he's just not that into you.","['Comedy', 'Romance', 'Drama']","['Ben Affleck', 'Jennifer Aniston', 'Drew Barrymore']",Ken Kwapis,http://www.hesjustnotthatintoyoumovie.com/,http://www.hesjustnotthatintoyoumovie.com/,6.2,2009.0,https://image.tmdb.org/t/p/w500/jip2ap24Y6JxEgzVRyNqyYssnyR.jpg,"['Comedy', 'Romance', 'Drama'] Remember that really cute guy who said he'd call â€“ and didn't? Maybe he lost your number. Maybe he's in the hospital. Maybe he's awed by your beauty, brains or success. Or maybe... he's just not that into you. Ken Kwapis ['Ben Affleck', 'Jennifer Aniston', 'Drew Barrymore']",6.608,10
196,Back to the Future Part III,"The final installment of the Back to the Future trilogy finds Marty digging the trusty DeLorean out of a mineshaft and looking up Doc in the Wild West of 1885. But when their time machine breaks down, the travelers are stranded in a land of spurs. More problems arise when Doc falls for pretty schoolteacher Clara Clayton, and Marty tangles with Buford Tannen.","['Adventure', 'Comedy', 'Family', 'Science Fiction']","['Michael J. Fox', 'Christopher Lloyd', 'Mary Steenburgen']",Robert Zemeckis,http://www.backtothefuture.com/movies/backtothefuture3,http://www.backtothefuture.com/movies/backtothefuture3,7.1,1990.0,https://image.tmdb.org/t/p/w500/crzoVQnMzIrRfHtQw0tLBirNfVg.jpg,"['Adventure', 'Comedy', 'Family', 'Science Fiction'] The final installment of the Back to the Future trilogy finds Marty digging the trusty DeLorean out of a mineshaft and looking up Doc in the Wild West of 1885. But when their time machine breaks down, the travelers are stranded in a land of spurs. More problems arise when Doc falls for pretty schoolteacher Clara Clayton, and Marty tangles with Buford Tannen. Robert Zemeckis ['Michael J. Fox', 'Christopher Lloyd', 'Mary Steenburgen']",7.487,73
24803,Julie & Julia,"Julia Child and Julie Powell â€“ both of whom wrote memoirs â€“ find their lives intertwined. Though separated by time and space, both women are at loose ends... until they discover that with the right combination of passion, fearlessness and butter, anything is possible.","['Romance', 'Drama']","['Meryl Streep', 'Amy Adams', 'Stanley Tucci']",Nora Ephron,http://www.julieandjulia.com/,http://www.julieandjulia.com/,6.6,2009.0,https://image.tmdb.org/t/p/w500/r1bFBBj3VMek0oEtgm9N51OqVjF.jpg,"['Romance', 'Drama'] Julia Child and Julie Powell â€“ both of whom wrote memoirs â€“ find their lives intertwined. Though separated by time and space, both women are at loose ends... until they discover that with the right combination of passion, fearlessness and butter, anything is possible. Nora Ephron ['Meryl Streep', 'Amy Adams', 'Stanley Tucci']",6.7,24
1213,The Talented Mr. Ripley,"Tom Ripley is a calculating young man who believes it's better to be a fake somebody than a real nobody. Opportunity knocks in the form of a wealthy U.S. shipbuilder who hires Tom to travel to Italy to bring back his playboy son, Dickie. Ripley worms his way into the idyllic lives of Dickie and his girlfriend, plunging into a daring scheme of duplicity, lies and murder.","['Thriller', 'Crime', 'Drama']","['Matt Damon', 'Gwyneth Paltrow', 'Jude Law']",Anthony Minghella,http://www.miramax.com/movie/the-talented-mr-ripley/,http://www.miramax.com/movie/the-talented-mr-ripley/,7.0,1999.0,https://image.tmdb.org/t/p/w500/6ojHgqtIR41O2qLKa7LFUVj0cZa.jpg,"['Thriller', 'Crime', 'Drama'] Tom Ripley is a calculating young man who believes it's better to be a fake somebody than a real nobody. Opportunity knocks in the form of a wealthy U.S. shipbuilder who hires Tom to travel to Italy to bring back his playboy son, Dickie. Ripley worms his way into the idyllic lives of Dickie and his girlfriend, plunging into a daring scheme of duplicity, lies and murder. Anthony Minghella ['Matt Damon', 'Gwyneth Paltrow', 'Jude Law']",7.192,64
257211,The Intern,"70-year-old widower Ben Whittaker has discovered that retirement isn't all it's cracked up to be. Seizing an opportunity to get back in the game, he becomes a senior intern at an online fashion site, founded and run by Jules Ostin.",['Comedy'],"['Robert De Niro', 'Anne Hathaway', 'Rene Russo']",Nancy Meyers,http://www.theinternmovie.com/,http://www.theinternmovie.com/,7.1,2015.0,https://image.tmdb.org/t/p/w500/9UoAC9tu8kIyRy8AcJnGhnH0gOH.jpg,"['Comedy'] 70-year-old widower Ben Whittaker has discovered that retirement isn't all it's cracked up to be. Seizing an opportunity to get back in the game, he becomes a senior intern at an online fashion site, founded and run by Jules Ostin. Nancy Meyers ['Robert De Niro', 'Anne Hathaway', 'Rene Russo']",7.223,99
323675,Ride Along 2,"As his wedding day approaches, Ben heads to Miami with his soon-to-be brother-in-law James to bring down a drug dealer who's supplying the dealers of Atlanta with product.","['Action', 'Comedy']","['Kevin Hart', 'Ice Cube', 'Olivia Munn']",Tim Story,http://www.ridealong.com/,http://www.ridealong.com/,6.1,2016.0,https://image.tmdb.org/t/p/w500/2433Vt8xuDnAIDAJTNx6DEtf9Qb.jpg,"['Action', 'Comedy'] As his wedding day approaches, Ben heads to Miami with his soon-to-be brother-in-law James to bring down a drug dealer who's supplying the dealers of Atlanta with product. Tim Story ['Kevin Hart', 'Ice Cube', 'Olivia Munn']",6.254,49
187,Sin City,"Welcome to Sin City. This town beckons to the tough, the corrupt, the brokenhearted. Some call it darkâ€¦ Hard-boiled. Then there are those who call it home â€” Crooked cops, sexy dames, desperate vigilantes. Some are seeking revenge, others lust after redemption, and then there are those hoping for a little of both. A universe of unlikely and reluctant heroes still trying to do the right thing in a city that refuses to care.","['Action', 'Thriller', 'Crime']","['Jessica Alba', 'Devon Aoki', 'Clive Owen']",Robert Rodriguez,http://www.miramax.com/movie/sin-city/,http://www.miramax.com/movie/sin-city/,7.2,2005.0,https://image.tmdb.org/t/p/w500/i66G50wATMmPrvpP95f0XP6ZdVS.jpg,"['Action', 'Thriller', 'Crime'] Welcome to Sin City. This town beckons to the tough, the corrupt, the brokenhearted. Some call it darkâ€¦ Hard-boiled. Then there are those who call it home â€” Crooked cops, sexy dames, desperate vigilantes. Some are seeking revenge, others lust after redemption, and then there are those hoping for a little of both. A universe of unlikely and reluctant heroes still trying to do the right thing in a city that refuses to care. Robert Rodriguez ['Jessica Alba', 'Devon Aoki', 'Clive Owen']",7.462,99
7461,Vantage Point,The attempted assassination of the American President is told and re-told from several different perspectives.,"['Drama', 'Action', 'Thriller', 'Crime']","['Dennis Quaid', 'Matthew Fox', 'Forest Whitaker']",Pete Travis,http://www.vantagepoint-movie.com/index.php,http://www.vantagepoint-movie.com/index.php,6.2,2008.0,https://image.tmdb.org/t/p/w500/9xA1KaGoYQJveY3C87J41Au5Kkn.jpg,"['Drama', 'Action', 'Thriller', 'Crime'] The attempted assassination of the American President is told and re-told from several different perspectives. Pete Travis ['Dennis Quaid', 'Matthew Fox', 'Forest Whitaker']",6.395,36
16538,"I Love You, Man","Peter Klaven is a successful real estate agent who, upon getting engaged to the woman of his dreams, Zooey, discovers, to his dismay and chagrin, that he has no male friend close enough to serve as his Best Man. Peter immediately sets out to rectify the situation, embarking on a series of bizarre and awkward ""man-dates.""",['Comedy'],"['Paul Rudd', 'Jason Segel', 'Rashida Jones']",John Hamburg,http://www.iloveyouman.com/,http://www.iloveyouman.com/,6.5,2009.0,https://image.tmdb.org/t/p/w500/xr4zAYsvgTzvMMiWu6qCAP9WBer.jpg,"['Comedy'] Peter Klaven is a successful real estate agent who, upon getting engaged to the woman of his dreams, Zooey, discovers, to his dismay and chagrin, that he has no male friend close enough to serve as his Best Man. Peter immediately sets out to rectify the situation, embarking on a series of bizarre and awkward ""man-dates."" John Hamburg ['Paul Rudd', 'Jason Segel', 'Rashida Jones']",6.572,82
16996,17 Again,"On the brink of a midlife crisis, 30-something Mike O'Donnell wishes he could have a ""do-over."" And that's exactly what he gets when he wakes up one morning to find he's 17 years old again. With his adult mind stuck inside the body of a teenager, Mike actually has the chance to reverse some decisions he wishes he'd never made. But maybe they weren't so bad after all.",['Comedy'],"['Zac Efron', 'Leslie Mann', 'Matthew Perry']",Burr Steers,http://www.17againmovie.com/,http://www.17againmovie.com/,6.1,2009.0,https://image.tmdb.org/t/p/w500/yEcfFXEWpuXcfsR9nKESVCFneqV.jpg,"['Comedy'] On the brink of a midlife crisis, 30-something Mike O'Donnell wishes he could have a ""do-over."" And that's exactly what he gets when he wakes up one morning to find he's 17 years old again. With his adult mind stuck inside the body of a teenager, Mike actually has the chance to reverse some decisions he wishes he'd never made. But maybe they weren't so bad after all. Burr Steers ['Zac Efron', 'Leslie Mann', 'Matthew Perry']",6.309,96
19912,The Final Destination,"After a young man's premonition of a deadly race-car crash helps saves the lives of his peers, Death sets out to collect those who evaded their end.","['Horror', 'Mystery']","['Bobby Campo', 'Shantel VanSanten', 'Nick Zano']",David R. Ellis,http://www.TheFinalDestinationMovie.com/,http://www.TheFinalDestinationMovie.com/,5.4,2009.0,https://image.tmdb.org/t/p/w500/5vxXrr1MqGsT4NNeRITpfDnl4Rq.jpg,"['Horror', 'Mystery'] After a young man's premonition of a deadly race-car crash helps saves the lives of his peers, Death sets out to collect those who evaded their end. David R. Ellis ['Bobby Campo', 'Shantel VanSanten', 'Nick Zano']",5.612,24
32823,Get Him to the Greek,"Pinnacle records has the perfect plan to get their sinking company back on track: a comeback concert in LA featuring Aldous Snow, a fading rockstar who has dropped off the radar in recent years. Record company intern Aaron Green is faced with the monumental task of bringing his idol, out of control rock star Aldous Snow, back to LA for his comeback show.",['Comedy'],"['Jonah Hill', 'Russell Brand', 'Rose Byrne']",Nicholas Stoller,http://www.gethimtothegreek.net/,http://www.gethimtothegreek.net/,5.9,2010.0,https://image.tmdb.org/t/p/w500/6g0li87w8LIK77QRUtOkQkM6bD7.jpg,"['Comedy'] Pinnacle records has the perfect plan to get their sinking company back on track: a comeback concert in LA featuring Aldous Snow, a fading rockstar who has dropped off the radar in recent years. Record company intern Aaron Green is faced with the monumental task of bringing his idol, out of control rock star Aldous Snow, back to LA for his comeback show. Nicholas Stoller ['Jonah Hill', 'Russell Brand', 'Rose Byrne']",6.0,23
4380,Shall We Dance?,"Upon first sight of a beautiful instructor, a bored and overworked estate lawyer signs up for ballroom dancing lessons.","['Drama', 'Romance', 'Comedy']","['Richard Gere', 'Jennifer Lopez', 'Susan Sarandon']",Peter Chelsom,http://www.miramax.com/shallwedance/,http://www.miramax.com/shallwedance/,5.9,2004.0,https://image.tmdb.org/t/p/w500/aGIyiQv08Gw1HO5BV1yrwCWtGHC.jpg,"['Drama', 'Romance', 'Comedy'] Upon first sight of a beautiful instructor, a bored and overworked estate lawyer signs up for ballroom dancing lessons. Peter Chelsom ['Richard Gere', 'Jennifer Lopez', 'Susan Sarandon']",6.4,62
50348,The Lincoln Lawyer,A lawyer conducts business from the back of his Lincoln town car while representing a high-profile client in Beverly Hills.,"['Crime', 'Drama', 'Thriller']","['Matthew McConaughey', 'Marisa Tomei', 'Ryan Phillippe']",Brad Furman,http://www.thelincolnlawyermovie.com/,http://www.thelincolnlawyermovie.com/,7.0,2011.0,https://image.tmdb.org/t/p/w500/gOn8Ve9Yi8fxjRkmLr5BZoOc7KV.jpg,"['Crime', 'Drama', 'Thriller'] A lawyer conducts business from the back of his Lincoln town car while representing a high-profile client in Beverly Hills. Brad Furman ['Matthew McConaughey', 'Marisa Tomei', 'Ryan Phillippe']",7.201,96
48138,Unknown,"An American biologist attending a conference in Berlin awakens from a coma after a car accident, only to discover that someone has taken his identity and that no one, not even his wife, believes him. With the help of an illegal immigrant and a former Stazi agent, he sets out to prove who he is and find out why people are trying to kill him.","['Action', 'Mystery', 'Thriller']","['Liam Neeson', 'Diane Kruger', 'January Jones']",Jaume Collet-Serra,http://unknownmovie.warnerbros.com/,http://unknownmovie.warnerbros.com/,6.5,2011.0,https://image.tmdb.org/t/p/w500/aXBQD515okXQZmYA89ntXMvSJSd.jpg,"['Action', 'Mystery', 'Thriller'] An American biologist attending a conference in Berlin awakens from a coma after a car accident, only to discover that someone has taken his identity and that no one, not even his wife, believes him. With the help of an illegal immigrant and a former Stazi agent, he sets out to prove who he is and find out why people are trying to kill him. Jaume Collet-Serra ['Liam Neeson', 'Diane Kruger', 'January Jones']",6.682,37
1124,The Prestige,"A mysterious story of two magicians whose intense rivalry leads them on a life-long battle for supremacy -- full of obsession, deceit and jealousy with dangerous and deadly consequences.","['Drama', 'Mystery', 'Thriller']","['Hugh Jackman', 'Christian Bale', 'Michael Caine']",Christopher Nolan,http://wwws.warnerbros.de/theprestige/,http://wwws.warnerbros.de/theprestige/,8.0,2006.0,https://image.tmdb.org/t/p/w500/bdN3gXuIZYaJP7ftKK2sU0nPtEA.jpg,"['Drama', 'Mystery', 'Thriller'] A mysterious story of two magicians whose intense rivalry leads them on a life-long battle for supremacy -- full of obsession, deceit and jealousy with dangerous and deadly consequences. Christopher Nolan ['Hugh Jackman', 'Christian Bale', 'Michael Caine']",8.204,12
68179,Escape from Planet Earth,Astronaut Scorch Supernova finds himself caught in a trap when he responds to an SOS from a notoriously dangerous alien planet.,"['Animation', 'Comedy', 'Adventure', 'Family', 'Science Fiction']","['Brendan Fraser', 'Rob Corddry', 'Ricky Gervais']",Callan Brunker,http://www.escapeearthmovie.com/,http://www.escapeearthmovie.com/,5.7,2013.0,https://image.tmdb.org/t/p/w500/9la0CSCJqwh6io3yk4Xv3aEZxEA.jpg,"['Animation', 'Comedy', 'Adventure', 'Family', 'Science Fiction'] Astronaut Scorch Supernova finds himself caught in a trap when he responds to an SOS from a notoriously dangerous alien planet. Callan Brunker ['Brendan Fraser', 'Rob Corddry', 'Ricky Gervais']",5.742,55
708,The Living Daylights,James Bond helps a Russian General escape into the west. He soon finds out that the KGB wants to kill him for helping the General. A little while later the General is kidnapped from the Secret Service leading 007 to be suspicious.,"['Action', 'Adventure', 'Thriller']","['Timothy Dalton', ""Maryam d'Abo"", 'Jeroen KrabbÃ©']",John Glen,http://www.mgm.com/view/movie/1132/The-Living-Daylights/,http://www.mgm.com/view/movie/1132/The-Living-Daylights/,6.2,1987.0,https://image.tmdb.org/t/p/w500/1oRlmWX9hewpn2B44wawBjHd7dx.jpg,"['Action', 'Adventure', 'Thriller'] James Bond helps a Russian General escape into the west. He soon finds out that the KGB wants to kill him for helping the General. A little while later the General is kidnapped from the Secret Service leading 007 to be suspicious. John Glen ['Timothy Dalton', ""Maryam d'Abo"", 'Jeroen KrabbÃ©']",6.527,13
2044,The Lake House,"A lonely doctor who once occupied an unusual lakeside home begins exchanging love letters with its former resident, a frustrated architect. They must try to unravel the mystery behind their extraordinary romance before it's too late.","['Romance', 'Drama', 'Mystery']","['Keanu Reeves', 'Sandra Bullock', 'Shohreh Aghdashloo']",Alejandro Agresti,http://wwws.warnerbros.de/thelakehouse/,http://wwws.warnerbros.de/thelakehouse/,6.5,2006.0,https://image.tmdb.org/t/p/w500/tHpc1118dYWLnHZleGhwZxRbpae.jpg,"['Romance', 'Drama', 'Mystery'] A lonely doctor who once occupied an unusual lakeside home begins exchanging love letters with its former resident, a frustrated architect. They must try to unravel the mystery behind their extraordinary romance before it's too late. Alejandro Agresti ['Keanu Reeves', 'Sandra Bullock', 'Shohreh Aghdashloo']",7.038,23
71864,The Odd Life of Timothy Green,"A childless couple bury a box in their backyard, containing all of their wishes for an infant. Soon, a child is born, though Timothy Green is not all that he appears.","['Fantasy', 'Drama', 'Comedy', 'Family']","['Jennifer Garner', 'Joel Edgerton', 'Ron Livingston']",Peter Hedges,http://disney.go.com/disneypictures/the-odd-life-of-timothy-green/,http://disney.go.com/disneypictures/the-odd-life-of-timothy-green/,6.5,2012.0,https://image.tmdb.org/t/p/w500/avf0QddIevLw8kZKfZ4X1cLAitI.jpg,"['Fantasy', 'Drama', 'Comedy', 'Family'] A childless couple bury a box in their backyard, containing all of their wishes for an infant. Soon, a child is born, though Timothy Green is not all that he appears. Peter Hedges ['Jennifer Garner', 'Joel Edgerton', 'Ron Livingston']",7.0,89
4970,Gothika,"After a car crash, a criminal psychologist (Halle Berry) comes to, only to find that she's a patient in the same mental institution that currently employs her. It seems she's been accused of murdering her husband -- but she has no memory of committing the crime. As she tries to regain her memory and convince her co-workers of her innocence, a vengeful spirit uses her as an earthly pawn, which further convinces everyone of her guilt.","['Horror', 'Thriller']","['Halle Berry', 'Robert Downey Jr.', 'Charles S. Dutton']",Mathieu Kassovitz,http://gothikamovie.warnerbros.com/,http://gothikamovie.warnerbros.com/,5.8,2003.0,https://image.tmdb.org/t/p/w500/frSGNQcWx1ek8dCduFYCux1ho7n.jpg,"['Horror', 'Thriller'] After a car crash, a criminal psychologist (Halle Berry) comes to, only to find that she's a patient in the same mental institution that currently employs her. It seems she's been accused of murdering her husband -- but she has no memory of committing the crime. As she tries to regain her memory and convince her co-workers of her innocence, a vengeful spirit uses her as an earthly pawn, which further convinces everyone of her guilt. Mathieu Kassovitz ['Halle Berry', 'Robert Downey Jr.', 'Charles S. Dutton']",6.108,99
440,Aliens vs Predator: Requiem,"A sequel to 2004's Alien vs. Predator, the iconic creatures from two of the scariest film franchises in movie history wage their most brutal battle ever - in our own backyard. The small town of Gunnison, Colorado becomes a war zone between two of the deadliest extra-terrestrial life forms - the Alien and the Predator. When a Predator scout ship crash-lands in the hills outside the town, Alien Facehuggers and a hybrid Alien/Predator are released and begin to terrorize the town.","['Fantasy', 'Action', 'Science Fiction', 'Thriller', 'Horror']","['Steven Pasquale', 'Reiko Aylesworth', 'John Ortiz']",Colin Strause,http://www.avp-r.com/,http://www.avp-r.com/,4.9,2007.0,https://image.tmdb.org/t/p/w500/jCyJN1vj8jqJJ0vNw4hDH2KlySO.jpg,"['Fantasy', 'Action', 'Science Fiction', 'Thriller', 'Horror'] A sequel to 2004's Alien vs. Predator, the iconic creatures from two of the scariest film franchises in movie history wage their most brutal battle ever - in our own backyard. The small town of Gunnison, Colorado becomes a war zone between two of the deadliest extra-terrestrial life forms - the Alien and the Predator. When a Predator scout ship crash-lands in the hills outside the town, Alien Facehuggers and a hybrid Alien/Predator are released and begin to terrorize the town. Colin Strause ['Steven Pasquale', 'Reiko Aylesworth', 'John Ortiz']",5.167,30
39513,Paul,"For the past 60 years, a space-traveling smart-ass named Paul has been locked up in a top-secret military base, advising world leaders about his kind. But when he worries heâ€™s outlived his usefulness and the dissection table is drawing uncomfortably close, Paul escapes on the first RV that passes by his compound in Area 51. Fortunately, it contains the two earthlings who are most likely to rescue and harbor an alien on the run.","['Adventure', 'Comedy', 'Science Fiction']","['Seth Rogen', 'Simon Pegg', 'Nick Frost']",Greg Mottola,http://paulthemovie.co.uk/,http://paulthemovie.co.uk/,6.5,2011.0,https://image.tmdb.org/t/p/w500/bX8TP2qRWh2OcmeUHGn1ENDkCu6.jpg,"['Adventure', 'Comedy', 'Science Fiction'] For the past 60 years, a space-traveling smart-ass named Paul has been locked up in a top-secret military base, advising world leaders about his kind. But when he worries heâ€™s outlived his usefulness and the dissection table is drawing uncomfortably close, Paul escapes on the first RV that passes by his compound in Area 51. Fortunately, it contains the two earthlings who are most likely to rescue and harbor an alien on the run. Greg Mottola ['Seth Rogen', 'Simon Pegg', 'Nick Frost']",6.733,17
41446,Scream 4,"Sidney Prescott, now the author of a self-help book, returns home to Woodsboro on the last stop of her book tour. There she reconnects with Sheriff Dewey and Gale, who are now married, as well as her cousin Jill and her Aunt Kate. Unfortunately, Sidney's appearance also brings about the return of Ghostface, putting Sidney, Gale, and Dewey, along with Jill, her friends, and the whole town of Woodsboro in danger.","['Horror', 'Mystery']","['David Arquette', 'Neve Campbell', 'Courteney Cox']",Wes Craven,http://www.scream-4.com/,http://www.scream-4.com/,6.1,2011.0,https://image.tmdb.org/t/p/w500/tcrI37K98TVopLbcZBa55mWhLT1.jpg,"['Horror', 'Mystery'] Sidney Prescott, now the author of a self-help book, returns home to Woodsboro on the last stop of her book tour. There she reconnects with Sheriff Dewey and Gale, who are now married, as well as her cousin Jill and her Aunt Kate. Unfortunately, Sidney's appearance also brings about the return of Ghostface, putting Sidney, Gale, and Dewey, along with Jill, her friends, and the whole town of Woodsboro in danger. Wes Craven ['David Arquette', 'Neve Campbell', 'Courteney Cox']",6.464,62
55779,Final Destination 5,"In this fifth installment, Death is just as omnipresent as ever, and is unleashed after one manâ€™s premonition saves a group of coworkers from a terrifying suspension bridge collapse. But this group of unsuspecting souls was never supposed to survive, and, in a terrifying race against time, the ill-fated group frantically tries to discover a way to escape Deathâ€™s sinister agenda.","['Horror', 'Mystery']","['Emma Bell', ""Nicholas D'Agosto"", 'Miles Fisher']",Steven Quale,http://finaldestinationmovie.warnerbros.com/index.html,http://finaldestinationmovie.warnerbros.com/index.html,5.9,2011.0,https://image.tmdb.org/t/p/w500/5uRF7zATPr0hIMfDcMEfnhMGw6a.jpg,"['Horror', 'Mystery'] In this fifth installment, Death is just as omnipresent as ever, and is unleashed after one manâ€™s premonition saves a group of coworkers from a terrifying suspension bridge collapse. But this group of unsuspecting souls was never supposed to survive, and, in a terrifying race against time, the ill-fated group frantically tries to discover a way to escape Deathâ€™s sinister agenda. Steven Quale ['Emma Bell', ""Nicholas D'Agosto"", 'Miles Fisher']",6.132,84
8457,Drillbit Taylor,"Three kids hire a low-budget bodyguard to protect them from the playground bully, not realising he is just a homeless beggar and petty thief looking for some easy cash.",['Comedy'],"['Owen Wilson', 'Leslie Mann', 'Josh Peck']",Steven Brill,http://www.drillbittaylor.com/,http://www.drillbittaylor.com/,5.5,2008.0,https://image.tmdb.org/t/p/w500/shqO696kFnM8Z4ODa3JglcjP97u.jpg,"['Comedy'] Three kids hire a low-budget bodyguard to protect them from the playground bully, not realising he is just a homeless beggar and petty thief looking for some easy cash. Steven Brill ['Owen Wilson', 'Leslie Mann', 'Josh Peck']",5.829,89
64685,Extremely Loud & Incredibly Close,"A year after his father's death, Oskar, a troubled young boy, discovers a mysterious key he believes was left for him by his father and embarks on a scavenger hunt to find the matching lock.",['Drama'],"['Thomas Horn', 'Tom Hanks', 'Sandra Bullock']",Stephen Daldry,http://extremelyloudandincrediblyclose.warnerbros.com/,http://extremelyloudandincrediblyclose.warnerbros.com/,6.9,2011.0,https://image.tmdb.org/t/p/w500/6pszViNvKr1r31pP7gJNYDHEx5P.jpg,"['Drama'] A year after his father's death, Oskar, a troubled young boy, discovers a mysterious key he believes was left for him by his father and embarks on a scavenger hunt to find the matching lock. Stephen Daldry ['Thomas Horn', 'Tom Hanks', 'Sandra Bullock']",7.0,86
38357,Morning Glory,"A young and devoted morning television producer is hired as an executive producer on a  long-running morning show at a once-prominent but currently failing station in New York City. Eager to keep the show on air, she recruits a former news journalist and anchor who disapproves of co-hosting a show that does not deal with real news stories.","['Comedy', 'Drama', 'Romance']","['Rachel McAdams', 'Harrison Ford', 'Patrick Wilson']",Roger Michell,http://www.morningglorymovie.com/,http://www.morningglorymovie.com/,6.1,2010.0,https://image.tmdb.org/t/p/w500/aFRXEoB3QkeHNHYmVGC3uzFSol8.jpg,"['Comedy', 'Drama', 'Romance'] A young and devoted morning television producer is hired as an executive producer on a  long-running morning show at a once-prominent but currently failing station in New York City. Eager to keep the show on air, she recruits a former news journalist and anchor who disapproves of co-hosting a show that does not deal with real news stories. Roger Michell ['Rachel McAdams', 'Harrison Ford', 'Patrick Wilson']",6.4,13
1833,Rent,"This rock opera tells the story of one year in the life of a group of bohemians struggling in modern day East Village New York. The story centers around Mark and Roger, two roommates. While a former tragedy has made Roger numb to life, Mark tries to capture it through his attempts to make a film. In the year that follows, the group deals with love, loss, AIDS, and modern day life.","['Drama', 'Romance']","['Anthony Rapp', 'Adam Pascal', 'Rosario Dawson']",Chris Columbus,http://www.sonypictures.com/movies/rent/,http://www.sonypictures.com/movies/rent/,6.7,2005.0,https://image.tmdb.org/t/p/w500/fomBrfOHWxlaVcjPk4yCQgIwAnh.jpg,"['Drama', 'Romance'] This rock opera tells the story of one year in the life of a group of bohemians struggling in modern day East Village New York. The story centers around Mark and Roger, two roommates. While a former tragedy has made Roger numb to life, Mark tries to capture it through his attempts to make a film. In the year that follows, the group deals with love, loss, AIDS, and modern day life. Chris Columbus ['Anthony Rapp', 'Adam Pascal', 'Rosario Dawson']",6.8,59
1683,The Reaping,"Katherine Morrissey, a former Christian missionary, lost her faith after the tragic deaths of her family. Now she applies her expertise to debunking religious phenomena. When a series of biblical plagues overrun a small town, Katherine arrives to prove that a supernatural force is not behind the occurrences, but soon finds that science cannot explain what is happening. Instead, she must regain her faith to combat the evil that waits in a Louisiana swamp.",['Horror'],"['Hilary Swank', 'David Morrissey', 'Idris Elba']",Stephen Hopkins,http://www.thereapingmovie.com,http://www.thereapingmovie.com,5.4,2007.0,https://image.tmdb.org/t/p/w500/o8Vl4Vxp5LBth9J6Aa3k6PAefxt.jpg,"['Horror'] Katherine Morrissey, a former Christian missionary, lost her faith after the tragic deaths of her family. Now she applies her expertise to debunking religious phenomena. When a series of biblical plagues overrun a small town, Katherine arrives to prove that a supernatural force is not behind the occurrences, but soon finds that science cannot explain what is happening. Instead, she must regain her faith to combat the evil that waits in a Louisiana swamp. Stephen Hopkins ['Hilary Swank', 'David Morrissey', 'Idris Elba']",5.741,19
62835,Colombiana,"Zoe Saldana plays a young woman who, after witnessing her parentsâ€™ murder as a child in Bogota, grows up to be a stone-cold assassin. She works for her uncle as a hitman by day, but her personal time is spent engaging in vigilante murders that she hopes will lead her to her ultimate target: the mobster responsible for her parents' death.","['Action', 'Thriller', 'Crime', 'Drama']","['Zoe Saldana', 'Cliff Curtis', 'Callum Blue']",Olivier Megaton,http://www.colombiana-movie.com/,http://www.colombiana-movie.com/,6.5,2011.0,https://image.tmdb.org/t/p/w500/rEdGDgRB3gducezNSIyx2lbKQy4.jpg,"['Action', 'Thriller', 'Crime', 'Drama'] Zoe Saldana plays a young woman who, after witnessing her parentsâ€™ murder as a child in Bogota, grows up to be a stone-cold assassin. She works for her uncle as a hitman by day, but her personal time is spent engaging in vigilante murders that she hopes will lead her to her ultimate target: the mobster responsible for her parents' death. Olivier Megaton ['Zoe Saldana', 'Cliff Curtis', 'Callum Blue']",6.631,49
